category_code,status,founded_at,closed_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,isClosed,Active_Days
ecommerce,operating,2003,2021.0,USA,1.0,3652913.0,1.0,5.0,37.7749295,-122.4194155,1,6570.0
software,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,47.6768927,-122.2059833,1,4745.0
mobile,operating,2002,2021.0,FIN,1.0,2000000.0,1.0,2.0,60.1698557,24.9383791,1,6935.0
enterprise,operating,2012,2021.0,ITA,1.0,14500.0,1.0,2.0,43.0097384,-7.5567582,1,3285.0
software,operating,2004,2021.0,ROM,1.0,3652913.0,3.0,2.0,46.7712101,23.6236353,1,6205.0
hardware,operating,1998,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,8395.0
mobile,operating,2008,2021.0,FRA,1.0,3652913.0,1.0,3.0,48.856614,2.3522219,1,4745.0
consulting,operating,1999,2021.0,USA,1.0,3652913.0,1.0,1.0,42.0405852,-87.7825621,1,8030.0
social,operating,2011,2021.0,USA,1.0,30000.0,2.0,2.0,34.0522342,-118.2436849,1,3650.0
network_hosting,operating,2009,2021.0,USA,3.0,25470400.0,2.0,7.0,37.3860517,-122.0838511,1,4380.0
enterprise,operating,2011,2021.0,IND,1.0,3652913.0,2.0,3.0,17.385044,78.486671,1,3650.0
mobile,operating,2002,2021.0,GBR,1.0,3652913.0,1.0,4.0,41.9584457,-70.6672621,1,6935.0
software,operating,2007,2021.0,DEU,1.0,5180000.0,1.0,3.0,49.8728253,8.6511929,1,5110.0
security,operating,2011,2021.0,USA,1.0,9400000.0,1.0,2.0,33.7489954,-84.3879824,1,3650.0
other,operating,1990,2021.0,USA,1.0,3652913.0,1.0,4.0,39.9525839,-75.1652215,1,11315.0
biotech,operating,2008,2021.0,GBR,1.0,3652913.0,1.0,1.0,43.106456,-76.2177046,1,4745.0
biotech,operating,2013,2021.0,FRA,1.0,19567500.0,1.0,1.0,38.6270025,-90.1994042,1,2920.0
search,operating,2008,2021.0,DEU,1.0,3652913.0,1.0,1.0,52.5200066,13.404954,1,4745.0
mobile,operating,2001,2021.0,USA,1.0,5000000.0,1.0,1.0,33.7489954,-84.3879824,1,7300.0
web,closed,2006,2012.0,CHE,1.0,5600000.0,3.0,3.0,46.2043907,6.1431577,0,2190.0
software,operating,2001,2021.0,GRC,1.0,3652913.0,2.0,5.0,37.9838096,23.7275388,1,7300.0
web,operating,2010,2021.0,ITA,1.0,3652913.0,1.0,2.0,45.0703393,7.686864,1,4015.0
legal,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,33.4483771,-112.0740373,1,3650.0
software,operating,2013,2021.0,USA,3.0,100000.0,2.0,4.0,37.3860517,-122.0838511,1,2920.0
photo_video,operating,2012,2021.0,HKG,1.0,3652913.0,1.0,3.0,22.2859787,114.1914919,1,3285.0
public_relations,operating,2012,2021.0,IDN,1.0,1200000.0,1.0,1.0,-6.17511,106.8650395,1,3285.0
mobile,operating,2006,2021.0,USA,1.0,95000.0,1.0,3.0,38.8462236,-77.3063733,1,5475.0
biotech,operating,2012,2021.0,USA,1.0,3652913.0,1.0,3.0,33.7489954,-84.3879824,1,3285.0
ecommerce,operating,2013,2021.0,USA,1.0,3652913.0,1.0,1.0,32.715738,-117.1610838,1,2920.0
software,operating,2013,2021.0,LKA,1.0,3652913.0,1.0,2.0,8.7542029,80.4982402,1,2920.0
ecommerce,operating,2011,2021.0,IND,1.0,3652913.0,1.0,4.0,26.2389469,73.0243094,1,3650.0
advertising,operating,2006,2021.0,USA,1.0,3652913.0,1.0,8.0,40.7127753,-74.0059728,1,5475.0
ecommerce,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,3285.0
mobile,operating,2008,2021.0,ISR,1.0,3652913.0,1.0,4.0,32.162413,34.844675,1,4745.0
consulting,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,47.9789848,-122.2020795,1,5110.0
finance,operating,2012,2021.0,USA,1.0,6000000.0,1.0,3.0,34.0522342,-118.2436849,1,3285.0
security,operating,2012,2021.0,USA,1.0,3652913.0,2.0,1.0,38.7886944,-77.0190228,1,3285.0
mobile,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,36.1699412,-115.1398296,1,3285.0
education,operating,2013,2021.0,IND,1.0,3652913.0,1.0,2.0,13.0826802,80.2707184,1,2920.0
web,operating,2009,2021.0,USA,1.0,3652913.0,1.0,3.0,52.205337,0.121817,1,4380.0
enterprise,operating,2012,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,3285.0
enterprise,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,40.6781784,-73.9441579,1,3285.0
public_relations,operating,2012,2021.0,BGD,1.0,3652913.0,1.0,1.0,23.810332,90.4125181,1,3285.0
enterprise,operating,2011,2021.0,CAN,2.0,800000.0,1.0,3.0,49.2827291,-123.1207375,1,3650.0
ecommerce,operating,2009,2021.0,BRA,1.0,3652913.0,1.0,5.0,-23.5505199,-46.6333094,1,4380.0
enterprise,operating,2008,2021.0,USA,1.0,3652913.0,2.0,4.0,34.0194543,-118.4911912,1,4745.0
biotech,operating,2006,2021.0,USA,1.0,2200000.0,1.0,1.0,40.0149856,-105.2705456,1,5475.0
software,operating,2003,2021.0,USA,1.0,3652913.0,1.0,2.0,35.4083372,-78.7394297,1,6570.0
games_video,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,37.4418834,-122.1430195,1,3285.0
software,operating,2007,2021.0,JPN,3.0,1262355.0,1.0,2.0,35.4475073,139.6423446,1,5110.0
biotech,operating,1998,2021.0,USA,1.0,3652913.0,1.0,4.0,37.3229978,-122.0321823,1,8395.0
biotech,operating,2003,2021.0,AUS,1.0,750000.0,1.0,4.0,-27.4697707,153.0251235,1,6570.0
advertising,operating,2012,2021.0,USA,1.0,400000.0,1.0,2.0,25.7616798,-80.1917902,1,3285.0
enterprise,operating,2010,2021.0,USA,1.0,3652913.0,1.0,2.0,39.0066993,-77.4291298,1,4015.0
mobile,operating,1997,2021.0,USA,1.0,24000000.0,1.0,3.0,40.7607793,-111.8910474,1,8760.0
advertising,operating,1999,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,8030.0
other,operating,2000,2021.0,USA,1.0,3652913.0,1.0,3.0,47.7510741,-120.7401385,1,7665.0
cleantech,operating,2007,2021.0,USA,2.0,2218000.0,1.0,3.0,29.6196787,-95.6349463,1,5110.0
software,operating,2005,2021.0,NLD,1.0,3652913.0,1.0,3.0,51.5719149,4.768323,1,5840.0
web,closed,2003,2010.0,USA,1.0,3652913.0,1.0,3.0,38.984652,-77.0947092,0,2555.0
web,operating,2009,2021.0,EGY,1.0,3652913.0,1.0,1.0,30.0566104,31.3301076,1,4380.0
advertising,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7439905,-74.0323626,1,4745.0
web,operating,2007,2021.0,ARE,1.0,3652913.0,1.0,2.0,25.2048493,55.2707828,1,5110.0
hardware,operating,2000,2021.0,USA,1.0,3652913.0,1.0,1.0,36.1328981,-86.7940699,1,7665.0
software,operating,2011,2021.0,VNM,1.0,3652913.0,1.0,2.0,21.0277644,105.8341598,1,3650.0
mobile,operating,2012,2021.0,ESP,1.0,3652913.0,1.0,1.0,40.4167754,-3.7037902,1,3285.0
ecommerce,operating,2012,2021.0,ITA,1.0,3652913.0,1.0,2.0,45.9723118,12.1651415,1,3285.0
ecommerce,operating,2012,2021.0,USA,2.0,1000000.0,1.0,4.0,34.0522342,-118.2436849,1,3285.0
software,operating,2003,2021.0,ESP,1.0,3652913.0,1.0,3.0,41.3850639,2.1734035,1,6570.0
software,operating,1996,2021.0,ISR,1.0,3652913.0,1.0,3.0,32.184781,34.871326,1,9125.0
mobile,operating,2008,2021.0,NLD,1.0,3652913.0,1.0,2.0,52.3702157,4.8951679,1,4745.0
mobile,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,40.0149856,-105.2705456,1,4745.0
biotech,operating,1985,2021.0,USA,1.0,3652913.0,1.0,4.0,27.6386434,-80.3972736,1,13140.0
consulting,operating,2013,2021.0,USA,1.0,3652913.0,1.0,4.0,40.7127753,-74.0059728,1,2920.0
software,operating,2010,2021.0,GBR,1.0,3652913.0,1.0,1.0,38.3606736,-75.5993692,1,4015.0
enterprise,operating,2012,2021.0,RUS,2.0,90000.0,1.0,2.0,59.9342802,30.3350986,1,3285.0
advertising,operating,2012,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,3285.0
advertising,operating,1999,2021.0,GBR,1.0,3652913.0,1.0,5.0,51.5073509,-0.1277583,1,8030.0
software,operating,2007,2021.0,USA,2.0,6700000.0,2.0,8.0,40.1672068,-105.1019275,1,5110.0
web,operating,2013,2021.0,USA,1.0,3652913.0,1.0,4.0,40.7127753,-74.0059728,1,2920.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,34.1633045,-118.3841777,1,3650.0
ecommerce,operating,2012,2021.0,BEL,2.0,64385.0,1.0,3.0,50.8503463,4.3517211,1,3285.0
web,operating,2011,2021.0,USA,1.0,3652913.0,2.0,4.0,28.182893,-82.3641751,1,3650.0
software,operating,2006,2021.0,USA,2.0,2200000.0,4.0,4.0,47.6062095,-122.3320708,1,5475.0
hardware,operating,1974,2021.0,USA,1.0,3652913.0,1.0,2.0,37.0510595,-122.0146841,1,17155.0
advertising,operating,2009,2021.0,USA,1.0,550000.0,1.0,8.0,37.9735346,-122.5310874,1,4380.0
other,operating,1995,2021.0,USA,1.0,3652913.0,1.0,2.0,41.9633641,-87.827284,1,9490.0
network_hosting,operating,2013,2021.0,IRL,1.0,3652913.0,1.0,1.0,53.3498053,-6.2603097,1,2920.0
other,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,37.36883,-122.0363496,1,3285.0
web,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,42.0883603,-87.9806265,1,4380.0
software,operating,2012,2021.0,USA,2.0,320000.0,1.0,4.0,39.7392358,-104.990251,1,3285.0
legal,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,36.1699412,-115.1398296,1,3650.0
web,operating,2013,2021.0,DEU,1.0,3652913.0,1.0,1.0,48.1351253,11.5819805,1,2920.0
mobile,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,42.3600825,-71.0588801,1,3285.0
software,operating,2012,2021.0,CZE,1.0,3652913.0,1.0,2.0,49.1950602,16.6068371,1,3285.0
web,operating,2012,2021.0,USA,1.0,3652913.0,2.0,2.0,37.7749295,-122.4194155,1,3285.0
network_hosting,closed,2005,2013.0,USA,1.0,3652913.0,1.0,3.0,34.0194543,-118.4911912,0,2920.0
ecommerce,operating,2012,2021.0,USA,1.0,850000.0,1.0,4.0,40.7127753,-74.0059728,1,3285.0
biotech,operating,1907,2021.0,USA,1.0,3652913.0,1.0,1.0,47.6062095,-122.3320708,1,41610.0
software,operating,2009,2021.0,USA,1.0,250000.0,1.0,3.0,42.2808256,-83.7430378,1,4380.0
software,operating,2011,2021.0,CAN,1.0,3652913.0,1.0,2.0,49.2827291,-123.1207375,1,3650.0
advertising,operating,2007,2021.0,GBR,1.0,8000000.0,1.0,3.0,51.5073509,-0.1277583,1,5110.0
biotech,operating,2011,2021.0,GBR,1.0,1150000.0,1.0,1.0,51.608044,-1.24484,1,3650.0
other,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,3285.0
finance,operating,2008,2021.0,USA,2.0,325000.0,1.0,1.0,42.5868882,-82.9195514,1,4745.0
software,operating,1989,2021.0,USA,1.0,3652913.0,1.0,1.0,34.1466467,-118.8073729,1,11680.0
web,operating,2007,2021.0,CAN,1.0,3652913.0,1.0,1.0,50.1163196,-122.9573563,1,5110.0
web,operating,2005,2021.0,USA,1.0,3652913.0,2.0,2.0,37.7749295,-122.4194155,1,5840.0
design,operating,2006,2021.0,IND,1.0,3652913.0,1.0,1.0,28.6139391,77.2090212,1,5475.0
education,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,41.8781136,-87.6297982,1,3650.0
enterprise,operating,2002,2021.0,AUS,1.0,3652913.0,1.0,4.0,-33.8688197,151.2092955,1,6935.0
ecommerce,operating,2010,2021.0,DNK,1.0,3652913.0,1.0,1.0,55.394786,10.3833951,1,4015.0
other,operating,1992,2021.0,USA,1.0,3652913.0,1.0,4.0,42.5998139,-71.3672838,1,10585.0
public_relations,operating,2013,2021.0,NOR,1.0,3652913.0,1.0,3.0,59.2840729,11.1094028,1,2920.0
education,operating,2012,2021.0,IND,1.0,3652913.0,1.0,1.0,28.6139391,77.2090212,1,3285.0
network_hosting,operating,2005,2021.0,USA,1.0,3000000.0,1.0,4.0,37.5629917,-122.3255254,1,5840.0
web,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,47.6768927,-122.2059833,1,4745.0
mobile,operating,2013,2021.0,DEU,1.0,3652913.0,1.0,3.0,52.5200066,13.404954,1,2920.0
consulting,operating,2012,2021.0,AUS,1.0,3652913.0,1.0,3.0,36.6145065,-92.104877,1,3285.0
other,operating,1998,2021.0,IND,1.0,3652913.0,1.0,1.0,19.0759837,72.8776559,1,8395.0
network_hosting,operating,2009,2021.0,USA,1.0,3652913.0,1.0,3.0,34.0522342,-118.2436849,1,4380.0
security,operating,2006,2021.0,IND,1.0,3652913.0,1.0,1.0,19.0759837,72.8776559,1,5475.0
enterprise,operating,1996,2021.0,USA,1.0,3652913.0,1.0,7.0,37.6624312,-121.8746789,1,9125.0
web,operating,2007,2021.0,USA,1.0,3652913.0,4.0,2.0,39.9525839,-75.1652215,1,5110.0
consulting,operating,1992,2021.0,GBR,1.0,3652913.0,1.0,3.0,51.5073509,-0.1277583,1,10585.0
hardware,operating,1999,2021.0,GBR,2.0,11064070.0,1.0,1.0,57.149717,-2.094278,1,8030.0
games_video,operating,2013,2021.0,GBR,1.0,3652913.0,1.0,3.0,51.5073509,-0.1277583,1,2920.0
games_video,operating,2012,2021.0,ESP,1.0,3652913.0,1.0,6.0,41.3850639,2.1734035,1,3285.0
software,operating,2013,2021.0,USA,1.0,50000.0,1.0,2.0,29.6516344,-82.3248262,1,2920.0
ecommerce,operating,1919,2021.0,AUS,1.0,3652913.0,1.0,1.0,-37.85,145.114,1,37230.0
software,operating,2012,2021.0,ITA,1.0,3652913.0,1.0,1.0,45.5328245,9.2256875,1,3285.0
software,operating,2006,2021.0,DEU,1.0,3652913.0,1.0,4.0,48.1351253,11.5819805,1,5475.0
enterprise,operating,2011,2021.0,CAN,1.0,6000000.0,2.0,6.0,43.450301,-80.4831917,1,3650.0
other,operating,2008,2021.0,IND,1.0,3652913.0,1.0,2.0,12.9715987,77.5945627,1,4745.0
network_hosting,operating,2012,2021.0,USA,2.0,23272000.0,1.0,8.0,37.36883,-122.0363496,1,3285.0
other,operating,2012,2021.0,GBR,1.0,3652913.0,1.0,1.0,43.7153482,-72.307869,1,3285.0
education,operating,2013,2021.0,USA,1.0,3652913.0,1.0,6.0,40.6460622,-111.4979729,1,2920.0
web,operating,2010,2021.0,ARG,1.0,3652913.0,1.0,1.0,-31.4207828,-64.4992141,1,4015.0
social,operating,2011,2021.0,USA,2.0,1650000.0,1.0,4.0,33.8847361,-118.4109089,1,3650.0
ecommerce,operating,2012,2021.0,ISR,1.0,3652913.0,1.0,2.0,32.7940463,34.989571,1,3285.0
social,operating,2011,2021.0,ESP,1.0,300000.0,1.0,2.0,41.3850639,2.1734035,1,3650.0
games_video,operating,2005,2021.0,USA,1.0,3652913.0,1.0,2.0,40.6862075,-75.4968501,1,5840.0
other,operating,1999,2021.0,USA,1.0,3652913.0,1.0,3.0,37.3382082,-121.8863286,1,8030.0
design,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,26.3683064,-80.1289321,1,3285.0
web,operating,2006,2021.0,CAN,1.0,3652913.0,1.0,3.0,49.2827291,-123.1207375,1,5475.0
software,operating,2012,2021.0,CHL,1.0,50000.0,1.0,4.0,-33.4488897,-70.6692655,1,3285.0
web,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,40.744679,-73.9485424,1,3285.0
software,operating,2012,2021.0,USA,1.0,700000.0,1.0,4.0,37.3860517,-122.0838511,1,3285.0
advertising,operating,2006,2021.0,USA,1.0,3652913.0,1.0,3.0,39.7392358,-104.990251,1,5475.0
mobile,operating,2009,2021.0,USA,1.0,3652913.0,1.0,2.0,33.7489954,-84.3879824,1,4380.0
network_hosting,operating,1999,2021.0,CHE,1.0,3652913.0,1.0,1.0,47.4656125,7.8560314,1,8030.0
enterprise,operating,2012,2021.0,USA,1.0,250000.0,1.0,1.0,34.0928092,-118.3286614,1,3285.0
ecommerce,closed,2012,2013.0,USA,1.0,50000.0,1.0,2.0,37.7749295,-122.4194155,0,365.0
finance,operating,2013,2021.0,USA,1.0,1500000.0,1.0,5.0,37.7749295,-122.4194155,1,2920.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,2.0,1.0,42.3875968,-71.0994968,1,3650.0
software,operating,2012,2021.0,USA,1.0,3652913.0,1.0,3.0,40.7281575,-74.0776417,1,3285.0
software,operating,2012,2021.0,USA,1.0,3652913.0,1.0,4.0,47.7510741,-120.7401385,1,3285.0
software,operating,2010,2021.0,USA,1.0,3652913.0,1.0,3.0,37.3860517,-122.0838511,1,4015.0
web,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,37.2489537,-77.3381855,1,4015.0
web,operating,2006,2021.0,USA,1.0,3652913.0,1.0,3.0,47.6062095,-122.3320708,1,5475.0
ecommerce,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,42.3600825,-71.0588801,1,3285.0
ecommerce,operating,2007,2021.0,USA,1.0,3400000.0,1.0,1.0,32.715738,-117.1610838,1,5110.0
games_video,closed,2007,2012.0,USA,2.0,200000.0,2.0,3.0,40.0131418,-75.2304038,0,1825.0
security,operating,1974,2021.0,TUR,1.0,3652913.0,1.0,3.0,39.9333635,32.8597419,1,17155.0
other,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,4745.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,37.36883,-122.0363496,1,3650.0
advertising,operating,2008,2021.0,TUR,1.0,3652913.0,1.0,1.0,40.1885281,29.0609636,1,4745.0
other,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,4380.0
games_video,operating,2012,2021.0,POL,2.0,350000.0,2.0,1.0,50.2648919,19.0237815,1,3285.0
network_hosting,operating,2011,2021.0,AUS,1.0,3652913.0,1.0,2.0,-33.8688197,151.2092955,1,3650.0
security,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,39.0066993,-77.4291298,1,3650.0
other,operating,2012,2021.0,USA,1.0,3652913.0,1.0,4.0,35.9940329,-78.898619,1,3285.0
software,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,28.1489021,-80.5883855,1,4380.0
other,operating,2010,2021.0,DEU,1.0,3652913.0,1.0,1.0,53.5510846,9.9936819,1,4015.0
medical,operating,2008,2021.0,USA,2.0,17400000.0,1.0,2.0,37.5585465,-122.2710788,1,4745.0
search,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,42.2808256,-83.7430378,1,4745.0
consulting,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,32.3199396,-106.7636538,1,5110.0
advertising,operating,2006,2021.0,NLD,1.0,3652913.0,2.0,3.0,51.441642,5.4697225,1,5475.0
biotech,operating,2002,2021.0,USA,1.0,3652913.0,1.0,5.0,33.1580933,-117.3505939,1,6935.0
cleantech,closed,2005,2010.0,GBR,1.0,8065398.0,1.0,4.0,57.149717,-2.094278,0,1825.0
software,closed,2007,2010.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,0,1095.0
enterprise,operating,2013,2021.0,USA,3.0,360000.0,2.0,3.0,40.7127753,-74.0059728,1,2920.0
security,operating,2003,2021.0,USA,1.0,3652913.0,1.0,1.0,35.9250637,-86.8688899,1,6570.0
other,operating,1975,2021.0,USA,1.0,3652913.0,1.0,2.0,36.8529263,-75.977985,1,16790.0
biotech,operating,2002,2021.0,GBR,1.0,3652913.0,1.0,4.0,51.5073509,-0.1277583,1,6935.0
consulting,operating,1999,2021.0,GBR,1.0,5000000.0,1.0,6.0,40.1902818,-75.1662121,1,8030.0
cleantech,operating,2000,2021.0,GBR,1.0,12911358.0,1.0,1.0,51.254383,-0.939525,1,7665.0
biotech,acquired,2000,2009.0,USA,1.0,16980999.0,1.0,6.0,38.9517053,-92.3340724,0,3285.0
enterprise,operating,2004,2021.0,CAN,1.0,3652913.0,1.0,1.0,37.0326091,-95.6217695,1,6205.0
software,operating,2002,2021.0,USA,1.0,600000.0,2.0,3.0,34.2257255,-77.9447102,1,6935.0
consulting,operating,2001,2021.0,USA,3.0,11800000.0,1.0,3.0,40.8652865,-74.4173877,1,7300.0
enterprise,operating,2010,2021.0,USA,1.0,10000000.0,1.0,1.0,37.4418834,-122.1430195,1,4015.0
other,operating,2012,2021.0,USA,1.0,3652913.0,1.0,3.0,29.7604267,-95.3698028,1,3285.0
other,operating,2010,2021.0,GBR,1.0,3652913.0,1.0,1.0,52.9547832,-1.1581086,1,4015.0
other,operating,2012,2021.0,PAK,1.0,3652913.0,1.0,1.0,33.7293882,73.0931461,1,3285.0
legal,operating,2012,2021.0,USA,1.0,3652913.0,1.0,4.0,34.1395597,-118.3870991,1,3285.0
software,operating,2012,2021.0,USA,1.0,3652913.0,2.0,2.0,40.7127753,-74.0059728,1,3285.0
enterprise,operating,2012,2021.0,DEU,1.0,3652913.0,1.0,2.0,33.401113,-84.7722109,1,3285.0
education,operating,2007,2021.0,USA,1.0,3652913.0,1.0,3.0,39.604225,-106.516515,1,5110.0
mobile,operating,2011,2021.0,USA,1.0,751204.0,1.0,1.0,38.9338676,-77.1772604,1,3650.0
ecommerce,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,47.6587802,-117.4260465,1,4745.0
other,operating,2012,2021.0,CAN,1.0,3652913.0,1.0,3.0,49.2827291,-123.1207375,1,3285.0
cleantech,operating,2009,2021.0,ROM,1.0,3652913.0,1.0,1.0,44.4267674,26.1025384,1,4380.0
ecommerce,operating,1978,2021.0,USA,1.0,3652913.0,1.0,1.0,29.5377315,-95.1182645,1,15695.0
software,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,35.0853336,-106.6055534,1,3285.0
software,operating,1997,2021.0,FRA,1.0,5650000.0,1.0,1.0,43.6163539,7.0552218,1,8760.0
other,operating,2012,2021.0,IDN,1.0,3652913.0,1.0,1.0,-7.5754887,110.8243272,1,3285.0
consulting,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,33.4941704,-111.9260519,1,4015.0
software,operating,2012,2021.0,USA,1.0,3652913.0,2.0,4.0,40.7127753,-74.0059728,1,3285.0
software,operating,2012,2021.0,HUN,1.0,325000.0,1.0,1.0,47.497912,19.040235,1,3285.0
consulting,operating,2007,2021.0,USA,1.0,3652913.0,1.0,2.0,32.715738,-117.1610838,1,5110.0
software,operating,2011,2021.0,FRA,1.0,3652913.0,1.0,2.0,44.837789,-0.57918,1,3650.0
ecommerce,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,33.6188829,-117.9298493,1,3285.0
web,operating,2012,2021.0,USA,1.0,3652913.0,1.0,3.0,37.3021632,-120.4829677,1,3285.0
web,operating,2013,2021.0,USA,1.0,3652913.0,1.0,1.0,37.4529598,-122.1817252,1,2920.0
ecommerce,operating,2008,2021.0,USA,1.0,100000.0,1.0,1.0,40.7127753,-74.0059728,1,4745.0
other,operating,2012,2021.0,IND,1.0,250000.0,1.0,2.0,28.6139391,77.2090212,1,3285.0
advertising,operating,2011,2021.0,ARG,1.0,1000000.0,1.0,7.0,-34.6036844,-58.3815591,1,3650.0
web,closed,2007,2010.0,USA,1.0,3652913.0,1.0,4.0,34.0522342,-118.2436849,0,1095.0
other,operating,2009,2021.0,USA,1.0,3652913.0,1.0,4.0,44.3148443,-85.6023643,1,4380.0
health,ipo,1984,2021.0,USA,1.0,21102000.0,1.0,3.0,38.6270025,-90.1994042,1,13505.0
other,operating,1988,2021.0,USA,1.0,10300000.0,1.0,3.0,40.2338438,-111.6585337,1,12045.0
search,operating,2007,2021.0,HRV,1.0,1331100.0,2.0,4.0,45.8150108,15.9819189,1,5110.0
games_video,operating,2012,2021.0,IND,1.0,3652913.0,1.0,1.0,28.6139391,77.2090212,1,3285.0
web,operating,2000,2021.0,MEX,1.0,3652913.0,1.0,4.0,25.6866142,-100.3161126,1,7665.0
games_video,operating,2008,2021.0,CHE,1.0,3652913.0,1.0,1.0,38.979222,-94.772516,1,4745.0
enterprise,operating,2012,2021.0,ISR,1.0,3652913.0,1.0,4.0,32.162413,34.844675,1,3285.0
web,operating,2013,2021.0,GBR,1.0,3652913.0,2.0,4.0,-33.88477,151.22621,1,2920.0
mobile,operating,1999,2021.0,GBR,1.0,3652913.0,2.0,2.0,40.7862871,-74.3300842,1,8030.0
mobile,operating,2010,2021.0,IDN,1.0,2400000.0,1.0,1.0,-6.17511,106.8650395,1,4015.0
finance,operating,2011,2021.0,USA,1.0,500000.0,1.0,1.0,37.5407246,-77.4360481,1,3650.0
enterprise,operating,2011,2021.0,USA,1.0,7000000.0,1.0,3.0,37.4418834,-122.1430195,1,3650.0
web,operating,2008,2021.0,AUS,1.0,3652913.0,1.0,1.0,-33.8688197,151.2092955,1,4745.0
games_video,operating,2007,2021.0,GBR,1.0,3652913.0,1.0,3.0,42.2625932,-71.8022934,1,5110.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,39.9537358,-74.1979458,1,3650.0
other,operating,2008,2021.0,USA,1.0,3652913.0,1.0,4.0,26.2517482,-80.1789351,1,4745.0
ecommerce,operating,2011,2021.0,GBR,1.0,3652913.0,1.0,3.0,50.9097004,-1.4043509,1,3650.0
advertising,operating,2009,2021.0,BGD,1.0,3652913.0,1.0,1.0,23.810332,90.4125181,1,4380.0
other,operating,2009,2021.0,AUS,1.0,100000.0,1.0,2.0,-37.8136276,144.9630576,1,4380.0
cleantech,operating,2012,2021.0,CHE,1.0,3652913.0,2.0,4.0,47.5595986,7.5885761,1,3285.0
ecommerce,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,34.0194543,-118.4911912,1,3285.0
automotive,closed,2011,2012.0,USA,1.0,250000.0,1.0,1.0,35.0853336,-106.6055534,0,365.0
mobile,operating,2000,2021.0,USA,1.0,3652913.0,1.0,2.0,34.0736204,-118.4003563,1,7665.0
games_video,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,33.7489954,-84.3879824,1,3285.0
advertising,operating,2007,2021.0,USA,1.0,3652913.0,1.0,7.0,39.7392358,-104.990251,1,5110.0
search,operating,2007,2021.0,IRL,1.0,3652913.0,1.0,1.0,51.8968917,-8.4863157,1,5110.0
ecommerce,operating,2013,2021.0,IND,1.0,3652913.0,1.0,2.0,28.7040592,77.1024902,1,2920.0
other,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,34.7464809,-92.2895948,1,3285.0
games_video,operating,2013,2021.0,USA,1.0,3652913.0,1.0,7.0,34.0522342,-118.2436849,1,2920.0
software,operating,2012,2021.0,BRA,1.0,3652913.0,1.0,3.0,43.1828396,-3.9878427,1,3285.0
software,operating,2013,2021.0,USA,1.0,3652913.0,1.0,1.0,35.0456297,-85.3096801,1,2920.0
software,operating,2013,2021.0,IND,1.0,3652913.0,1.0,1.0,28.7040592,77.1024902,1,2920.0
